Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,,link
29746988,5502390,2,"The test page http://blog.kosny.com/testpages/safari-gz/ indicates that the warning  ""Be careful naming and test in Safari. Because safari won't handle css.gz or js.gz"" is out of date. In Safari 7 on Mavericks, and in Safari on iOS 7, both css.gz and js.gz work. I don't know when this change occurred, I'm only testing with the devices I have.",2013-11-14T15:46:55.083,595094,CC BY-SA 3.0,,https://stackoverflow.com/questions/5502390
30195149,20231087,0,Do you mean the `Content-type` header in the HTML? Wasn't that deprecated with HTML5?,2013-11-27T14:54:54.383,2497586,CC BY-SA 3.0,,https://stackoverflow.com/questions/20231087
30868032,11200328,2,"Out of date, no longer listed on the page given.",2013-12-17T01:28:28.257,44437,CC BY-SA 3.0,,https://stackoverflow.com/questions/11200328
31215314,20805590,0,"That error is thown by the code that is inspecting the model, not the data, so it would be confusing if it were being triggered by some property of the data. Is it possible that the model class is out of date soemhow? Is it in a different DLL perhaps? Project needs a clean/rebuild in VS?",2013-12-28T17:41:43.990,203866,CC BY-SA 3.0,,https://stackoverflow.com/questions/20805590
31566308,20956011,0,"What version of ec2-attach-volume are you using? The `-K` option is deprecated. can you run `ec2-attach-volume -h` and see if says something like: `-K, --private-key KEY          [DEPRECATED] Specify KEY as the private key to use`",2014-01-08T18:59:42.587,2989261,CC BY-SA 3.0,,https://stackoverflow.com/questions/20956011
32027268,21237864,0,"I would have thought storing third party data in a relational way, is the perfect example of when your don't need ACID (If a user gets a slightly out of date piece of data it is not critical). But if you need to store your data in a structured format that is ACID, then you've answered your own question. A relational db is what you need.",2014-01-21T12:54:27.453,3208274,CC BY-SA 3.0,,https://stackoverflow.com/questions/21237864
32395288,15535141,0,"'rvm pkg' is deprecated, by the way. At least that's the message I get when I get to the step to install openssl. As of the time I'm replying here, the current stable version of Ruby is also no longer 2.0.0 but 2.1.0.",2014-01-30T19:25:57.817,1465153,CC BY-SA 3.0,,https://stackoverflow.com/questions/15535141
33236697,16335372,6,"Looks like get_all_instances() has deprecated functionality and actually returns a list of Reservation objects. So it's more favorable to use:`instances=conn.get_only_instances(instance_ids=['instance_id'])`So that you can then:`instances[0].start()`",2014-02-21T16:54:34.793,174474,CC BY-SA 3.0,,https://stackoverflow.com/questions/16335372
33285703,21956835,0,"hmm but even if I do have the latest SDK installed and updated, if the libraries are deprecated, the tutorial would not work right?",2014-02-23T11:06:49.657,2253918,CC BY-SA 3.0,,https://stackoverflow.com/questions/21956835
33550606,18537349,0,"My answer may be out of date, as things change. I'll have to check.",2014-03-01T14:44:52.163,2003763,CC BY-SA 3.0,,https://stackoverflow.com/questions/18537349
34888143,22864635,1,"Thanks for your help, your links help me to understand what was going wrong :) btw be aware that the -f option is deprecated in the last versions of elasticsearch [link](http://www.elasticsearch.org/guide/en/elasticsearch/reference/master/_system_and_settings.html)",2014-04-04T15:40:13.440,1121154,CC BY-SA 3.0,,https://stackoverflow.com/questions/22864635
35247917,13773369,2,This is now completely out of date. Heroku returns this: No such feature: user-env-compile,2014-04-14T16:55:54.697,1457231,CC BY-SA 3.0,,https://stackoverflow.com/questions/13773369
36561925,23774922,1,"@user1157751 To expand on the earlier point, when a thread executes `counter += 1` or `counter++`, it's done in 3 stages: read `counter`, add 1 to it, write back to `counter`. The issue is if one thread reads `counter`, then another thread also reads `counter` *before the first thread wrote back to the variable*, you'll end up with a `counter` that only increased by 1 instead of 2. In addition, changes to `counter` aren't guaranteed to be seen by other threads as locally cached copies of `counter` could get out of date.",2014-05-21T06:12:09.380,3580294,CC BY-SA 3.0,,https://stackoverflow.com/questions/23774922
37307553,24164772,0,"Glad I could help. For the second question I would need to see the code. `ListVerifiedEmailAddresses` is deprecated as of May 15th, 2012. Amazon [recommends](http://docs.aws.amazon.com/ses/latest/DeveloperGuide/verify-email-addresses.html) using `ListIdentities` and `GetIdentityVerificationAttributes` in its place. That's not a solution to your problem, just a side note!",2014-06-11T19:31:05.483,1742975,CC BY-SA 3.0,,https://stackoverflow.com/questions/24164772
37729874,24392871,0,"Main pitfall is that it's a lot of work to maintain them yourself. When Amazon Linux is patched or releases a new version, you're out of date. You could use the Vagrant AWS provider and just run your dev boxes on EC2 instances. That's what I do.",2014-06-24T18:05:28.217,2430241,CC BY-SA 3.0,,https://stackoverflow.com/questions/24392871
38193785,21935218,0,"This answer is wrong. The files in question are not deprecated. You looked at the wrong documentation. You looked at `com.amazonaws.services.**dynamodb**.datamodeling` (http://docs.aws.amazon.com/AWSAndroidSDK/latest/javadoc/com/amazonaws/services/dynamodb/datamodeling/DynamoDBTable.html)instead of `com.amazonaws.services.**dynamodb2**.datamodeling`  (http://docs.aws.amazon.com/AWSAndroidSDK/latest/javadoc/com/amazonaws/services/dynamodbv2/datamodeling/DynamoDBTable.html) which is the package you used (dynamodb2). I'm posting my solution right now as I had the same issue.",2014-07-08T20:48:33.373,2288548,CC BY-SA 3.0,,https://stackoverflow.com/questions/21935218
38745520,7617300,2,This method of setting the headers has been deprecated after S3 version 1. The `TransferUtilityUploadRequest` object no longer has a `AddHeader` method. The correct answer is now danielonthenet's.,2014-07-24T12:30:08.217,1195056,CC BY-SA 3.0,,https://stackoverflow.com/questions/7617300
38854446,16446163,0,"I think this answer is deprecated. Ansible 1.3 added a ""check_implicit_admin"" option. Setting that to yes should allow you to just set the password.Eg:mysql_user: check_implicit_admin=yes name=root host=localhost login_user=root login_host=localhost login_password={{ mysql_root_password }} password={{ mysql_root_password }} priv=*.*:ALL,GRANT",2014-07-28T08:56:42.030,273826,CC BY-SA 3.0,,https://stackoverflow.com/questions/16446163
39374040,25262445,0,Could you please let me know in which file should this property go? Because mapred.min.split.size is deprecated in Hadoop 2x. There is no mapred-site.xml now.,2014-08-12T16:03:05.913,1733310,CC BY-SA 3.0,,https://stackoverflow.com/questions/25262445
39477868,22004172,1,"If you installed via a package manager, you should always try and remove via a package manager, or the package manager metadata will remain out of date and you'll always have issues.",2014-08-15T10:38:46.710,619892,CC BY-SA 3.0,,https://stackoverflow.com/questions/22004172
39631829,25390036,0,"Hey @emcanes thanks for your response. I tried what you suggested however that seem to have stopped my app from working. What I have in there right now is: gem 'aws-s3', :require => 'aws/s3' ...Also I read some documentation and called the method '.write' on my S3 Object instead of '.store', that solved the issue of getting rid of the Digest::Digest is deprecated; use Digest warning, however now, I immediately get redirected and alerted that the file cannot be uploaded.",2014-08-20T14:53:36.620,3040414,CC BY-SA 3.0,,https://stackoverflow.com/questions/25390036
39893740,18261694,0,"I was referring this url to understand how can we support upload - pause and resume: http://docs.aws.amazon.com/mobile/sdkforios/developerguide/s3transfermanager.html, here AWSS3TransferManagerUploadRequest object is used on which we can invoke pause. Surprisingly when I tried to search the same class at this link: http://docs.aws.amazon.com/AWSiOSSDK/latest/ I was unable to find it. Is it deprecated?",2014-08-28T12:58:21.347,217586,CC BY-SA 3.0,,https://stackoverflow.com/questions/18261694
40620982,25531722,0,So just setting these options doesn't work for me.Also it looks like the `OptionName`s are out of date now.,2014-09-20T07:34:35.040,240004,CC BY-SA 3.0,,https://stackoverflow.com/questions/25531722
41164045,26186984,0,"This is what the document says: Maximum registered domains: 100This limit includes both registered and deprecated domains.",2014-10-07T18:24:57.023,1664318,CC BY-SA 3.0,,https://stackoverflow.com/questions/26186984
41684145,26498577,1,"Never mind, I see the difference now between get_only_instances and get_all_instances, seems the latter is deprecated.",2014-10-23T13:06:38.417,2356374,CC BY-SA 3.0,,https://stackoverflow.com/questions/26498577
41936003,25149025,0,As of Django 1.7 you can replace `django-admin.py syncdb --migrate --noinput` with `django-admin.py migrate --noinput` as syncdb has been deprecated.,2014-10-31T03:57:04.110,747548,CC BY-SA 3.0,,https://stackoverflow.com/questions/25149025
42208996,26230395,1,"I've looked at that as well, but chatter on ""The Internet"" indicates that the S3 snapshot is, if not deprecated, then discouraged. (http://bit.ly/1wEHhuL) When asked what to use instead, the answer I've heard is ""use EBS"". So I guess that leaves us with n nodes with n attached EBS devices holding n snapshots of the state of each node in the cluster. I guess When the cluster goes down you spin up n new nodes and attach the matching EBS to each. Sounds like a fun maintenance exercise. Having said that I'm using the S3 snapshot anyway.  :)",2014-11-08T17:00:46.390,3223711,CC BY-SA 3.0,,https://stackoverflow.com/questions/26230395
42391188,26921053,0,It seems like `-cacheFile` is a streaming-jar command line option to add file to DistributedCache but it is being [deprecated](https://github.com/apache/hadoop/blob/e1109fb65608a668cd53dc324dadc6f63a74eeb9/hadoop-tools/hadoop-streaming/src/main/java/org/apache/hadoop/streaming/StreamJob.java#L345) so in future you have to use `-files`.,2014-11-14T01:47:52.120,1801327,CC BY-SA 3.0,,https://stackoverflow.com/questions/26921053
43903071,13381890,0,"The problem isn't boto, django-storages is lacking proper python3 support, and is also using deprecated internal util functions in django.",2015-01-02T17:29:43.030,246603,CC BY-SA 3.0,,https://stackoverflow.com/questions/13381890
44218232,2102368,1,SimpleDB-Dev is out of date and apparently no longer maintained. The fakesb version mentioned in an answer below however does work.,2015-01-12T19:37:11.973,91144,CC BY-SA 3.0,,https://stackoverflow.com/questions/2102368
45002442,10636339,0,This answer is very out of date. You can call update stack or simply redeploy the app as needed. Details are here: http://docs.aws.amazon.com/AWSToolkitVS/latest/UserGuide/tkv-deployment-tool.html,2015-02-04T17:17:36.227,131818,CC BY-SA 3.0,,https://stackoverflow.com/questions/10636339
45254620,22475496,0,Seems `context.getRouteDefinitions()` from the doc is deprecated. How to use `AdviceWith` now?,2015-02-11T21:05:12.810,428024,CC BY-SA 3.0,,https://stackoverflow.com/questions/22475496
45255292,22475496,0,"Found solution here, http://camel.465427.n5.nabble.com/Intercepting-documentation-old-adviceWith-deprecated-in-favour-of-td5711952.html, but ""adviceWith"" is still deprecated.",2015-02-11T21:26:42.873,428024,CC BY-SA 3.0,,https://stackoverflow.com/questions/22475496
45393484,28532413,0,You can't create new non-VPC instances now as EC2 Classic is deprecated. If you don't launch in your custom VPC it will launch in the default VPC.,2015-02-16T10:56:57.690,user1832464,CC BY-SA 3.0,,https://stackoverflow.com/questions/28532413
45591066,21809223,1,"Link out of date. Best I have been able to come up with recently is [this](http://www.browsenodes.com/node--2000.html), the look of which does not inspire confidence.",2015-02-21T14:12:50.317,1599229,CC BY-SA 3.0,,https://stackoverflow.com/questions/21809223
49408399,30668965,0,"Are you suggesting installing the eb cli separately from the AWS cli? I thought that the specific cli's were being deprecated so you could now run all eb commands using ""aws elasticbeanstalk create-environment..."" etc.",2015-06-05T18:20:18.637,662694,CC BY-SA 3.0,,https://stackoverflow.com/questions/30668965
49512651,18116741,1,"@DavidRobbins SimpleDB might have been deprecated by AWS, but it still there and fit my data modal perfectly. I didn't migrate my code yet, and not plan to do so. But for new products, I choose other databases like dynamodb or mysql.",2015-06-09T09:32:49.570,224458,CC BY-SA 3.0,,https://stackoverflow.com/questions/18116741
49626653,30771427,0,I've seen that example but `params[:file].original_filename` is deprecated and was giving me issues. Also `params[:file].read` returns a no method error.,2015-06-11T18:22:23.977,2270375,CC BY-SA 3.0,,https://stackoverflow.com/questions/30771427
49975605,30970415,0,"Had a facepalm moment - I forgot I have a cronjob that calls a third party API, that could very well be it! And as for mod_wsgi I installed it by getting the libapache2-mod-wsgi package, not from source, so maybe that is why it's so out of date...",2015-06-22T04:27:44.650,3762163,CC BY-SA 3.0,,https://stackoverflow.com/questions/30970415
50817672,31408584,0,"That is not what I meant. We are migrating the whole account. We were using the old deprecated T1 instances and we are getting rid of them. In order to be able to create the new T2 instances, we have to migrate the account first, this should not affect the S3 storage since it mainly concerns EC2, nobody guaranteed to us, however, that something bad couldnt happen... And by ""migrate"", I mean transfer the whole aws account into another account (which supports T2 generation)",2015-07-15T06:30:18.743,1262024,CC BY-SA 3.0,,https://stackoverflow.com/questions/31408584
51316917,9605808,0,Also out of date on the comparison link: DynamoDB supports items of up to 400 KB (up from 64 KB) https://aws.amazon.com/blogs/aws/dynamodb-update-json-and-more/,2015-07-28T21:40:23.383,2601671,CC BY-SA 3.0,,https://stackoverflow.com/questions/9605808
51455174,31760931,0,direct_to_template seems to be deprecated.,2015-08-01T11:28:57.617,938884,CC BY-SA 3.0,,https://stackoverflow.com/questions/31760931
51563041,31781192,2,Please note that v1 of the SDK is deprecated.,2015-08-04T20:44:52.730,1572233,CC BY-SA 3.0,,https://stackoverflow.com/questions/31781192
51563663,31781192,0,"If it is deprecated, it would still be good information to have.  Based on the existing answer, it appeared that some couple users expected it to work with v2 or v3.  I think the edit improves the post by making it more specific and does not go against author's intention.  While, downvoting is an option, I don't think it is warranted as it does not meet the criteria of being an ""egregiously sloppy, no-effort-expended post, or an answer that is clearly and perhaps dangerously incorrect.""",2015-08-04T21:05:24.043,1059070,CC BY-SA 3.0,,https://stackoverflow.com/questions/31781192
51787012,31929014,0,"Thanks @shacarsol, but why do you use both amazon-webservices-bundle and aws-sdk-php? It seems that the first one is deprecated. And which adapter do you use? Because on the KnpGaufretteBundle doc there are two (AwsS3 and Amazon S3) https://github.com/KnpLabs/KnpGaufretteBundle",2015-08-11T09:43:36.260,3611204,CC BY-SA 3.0,,https://stackoverflow.com/questions/31929014
